token,dep,head
by,prep,sale
CUNY,pobj,by
and,cc,deemed
no,det,right
other,amod,right
right,nsubjpass,granted
or,cc,right
license,conj,right
is,auxpass,granted
granted,conj,deemed
or,cc,granted
implied,conj,granted
as,prep,implied
a,det,result
result,pobj,as
of,prep,result
the,det,transfer
transfer,pobj,of
of,prep,transfer
"
",dep,of
Data,pobj,of
to,prep,transfer
Recipient,pobj,to
.,punct,granted
"

",dep,be
{,punct,be
c,meta,be
),punct,be
Inno,det,event
event,npadvmod,be
will,aux,be
CUNY,nsubj,be
be,ROOT,be
liable,acomp,be
for,prep,liable
any,det,use
use,pobj,for
or,cc,use
disclosure,conj,use
of,prep,use
the,det,Data
Data,pobj,of
by,prep,use
"
",dep,by
Recipient,pobj,by
",",punct,Recipient
an,det,User
Authorized,amod,User
User,conj,Recipient
",",punct,User
Recipient,poss,employees
’s,case,Recipient
other,amod,employees
employees,conj,User
",",punct,employees
representatives,conj,employees
",",punct,representatives
agents,conj,representatives
",",punct,agents
and/or,cc,agents
"
",dep,contractors
contractors,conj,agents
",",punct,for
or,cc,be
for,conj,be
any,det,claims
claims,pobj,for
",",punct,claims
damages,conj,claims
",",punct,damages
losses,conj,damages
",",punct,losses
or,cc,losses
liabilities,conj,losses
",",punct,claims
of,prep,claims
whatsoever,det,kind
kind,pobj,of
or,cc,kind
nature,conj,kind
",",punct,claims
which,nsubj,arise
"
",dep,arise
may,aux,arise
arise,relcl,claims
out,prep,arise
of,prep,out
or,cc,of
in,conj,of
connection,pobj,in
with,prep,connection
the,det,use
use,pobj,with
or,cc,use
disclosure,conj,use
of,prep,use
the,det,Data
Data,pobj,of
by,prep,use
Recipient,pobj,by
",",punct,Recipient
an,det,User
"
",dep,User
Authorized,amod,User
User,conj,Recipient
",",punct,User
or,cc,User
Recipient,poss,employees
’s,case,Recipient
other,amod,employees
employees,conj,User
",",punct,employees
representatives,conj,employees
",",punct,representatives
agents,conj,representatives
",",punct,agents
and/or,cc,agents
contractors,conj,agents
.,punct,be
"

",dep,agrees
(,punct,agrees
d,meta,agrees
),punct,d
_,punct,agrees
Recipient,nsubj,agrees
agrees,ROOT,agrees
to,aux,defend
defend,xcomp,agrees
",",punct,defend
indemnify,conj,defend
",",punct,indemnify
and,cc,indemnify
hold,conj,indemnify
harmless,ccomp,hold
CUNY,nsubj,harmless
and,cc,CUNY
its,poss,trustees
trustees,conj,CUNY
",",punct,trustees
~,punct,trustees
"
",dep,trustees
officers,appos,trustees
",",punct,officers
employees,conj,officers
",",punct,employees
faculty,conj,employees
",",punct,faculty
agents,conj,faculty
or,cc,agents
representatives,conj,agents
from,prep,hold
any,det,loss
loss,pobj,from
",",punct,loss
claim,conj,loss
",",punct,claim
damage,conj,claim
",",punct,damage
or,cc,damage
liability,conj,damage
"
",dep,loss
of,prep,loss
any,det,kind
kind,pobj,of
or,cc,kind
nature,conj,kind
",",punct,loss
which,nsubj,arise
may,aux,arise
arise,relcl,loss
from,prep,arise
or,cc,from
in,conj,from
connection,pobj,in
with,prep,connection
this,det,Agreement
Agreement,pobj,with
or,cc,from
from,conj,from
"
",dep,acceptance
Recipient,poss,acceptance
’s,case,Recipient
acceptance,pobj,from
",",punct,acceptance
use,conj,acceptance
",",punct,use
storage,conj,use
or,cc,storage
disposal,conj,storage
of,prep,acceptance
the,det,Data
Data,pobj,of
",",punct,loss
except,prep,loss
loss,pobj,except
",",punct,loss
claims,conj,loss
",",punct,claims
damages,conj,claims
",",punct,damages
or,cc,damages
"
",dep,damages
lability,conj,damages
arising,acl,loss
directly,advmod,arising
from,prep,arising
the,det,negligence
gross,amod,negligence
negligence,pobj,from
or,cc,negligence
willful,amod,misconduct
misconduct,conj,negligence
of,prep,negligence
CUNY,pobj,of
.,punct,agrees
"

",dep,Compliance
7,meta,Compliance
.,meta,Compliance
Compliance,dobj,agrees
with,prep,Compliance
Law,pobj,with
.,punct,agrees
Recipient,nsubj,agrees
agrees,ROOT,agrees
to,aux,use
use,xcomp,agrees
the,det,Data
Data,dobj,use
in,prep,use
compliance,pobj,in
with,prep,compliance
all,det,laws
"
",dep,laws
applicable,amod,laws
federal,amod,laws
",",punct,federal
state,conj,federal
and,cc,state
local,conj,state
laws,pobj,with
",",punct,laws
rules,conj,laws
and,cc,rules
regulations,conj,rules
.,punct,agrees
"

",dep,DTA
DTA,ROOT,DTA
&,cc,DTA
NDA,compound,OGC
OGC,conj,DTA
July,npadvmod,DTA
2016,nummod,July
"


",dep,DTA
#,punct,DTA
#,punct,DTA
DataKindAgreements__page_4,appos,DTA
"
",dep,DTA
8,nummod,DTA
.,punct,DTA
Termination,appos,DTA
of,prep,Termination
Agreement,pobj,of
.,punct,Termination
"

",dep,commence
(,punct,commence
a,meta,commence
),punct,a
This,det,Agreement
Agreement,nsubj,commence
shall,aux,commence
commence,ROOT,commence
as,prep,commence
of,prep,as
the,det,Date
Effective,compound,Date
Date,pobj,of
and,cc,commence
shall,aux,terminate
terminate,conj,commence
upon,prep,terminate
"
",dep,upon
the,det,earlier
earlier,pobj,upon
of,prep,earlier
:,punct,of
(,punct,a
a,meta,completion
),punct,a
completion,pobj,of
of,prep,completion
any,det,research
research,pobj,of
that,nsubj,is
is,relcl,research
a,det,Use
Permitted,amod,Use
Use,attr,is
",",punct,completion
or,cc,completion
(,punct,b
b,meta,years
),punct,b
two,nummod,years
years,conj,completion
from,prep,years
the,det,Date
"
",dep,Date
Effective,amod,Date
Date,pobj,from
",",punct,terminate
unless,mark,terminated
terminated,advcl,terminate
earlier,advmod,terminated
by,prep,terminated
mutual,amod,consent
written,amod,consent
consent,pobj,by
of,prep,consent
the,det,parties
parties,pobj,of
or,cc,by
pursuant,conj,by
to,prep,pursuant
"
",dep,section
section,pobj,to
(,punct,b
b,appos,section
),punct,b
or,cc,b
(,punct,c
c,conj,b
),punct,c
below,advmod,c
.,punct,commence
"

",dep,be
(,punct,6
6,meta,Breach
),punct,6
Breach,nsubj,be
of,prep,Breach
a,det,provision
material,compound,provision
provision,pobj,of
of,prep,provision
this,det,Agreement
Agreement,pobj,of
by,prep,Breach
Recipient,pobj,by
or,cc,Recipient
an,det,User
Authorized,amod,User
"
",dep,Authorized
User,conj,Recipient
(,punct,Breach
including,prep,Breach
without,prep,failure
limitation,pobj,without
failure,pobj,including
of,prep,failure
Recipient,pobj,of
to,aux,abide
abide,acl,failure
by,prep,abide
its,poss,obligations
obligations,pobj,by
of,prep,obligations
security,pobj,of
",",punct,security
"
",dep,confidentiality
confidentiality,conj,security
",",punct,confidentiality
limited,amod,use
use,conj,confidentiality
and/or,cc,use
nondisclosure,conj,use
),punct,including
shall,aux,be
be,ROOT,be
grounds,attr,be
for,prep,grounds
termination,pobj,for
of,prep,termination
this,det,Agreement
"
",dep,Agreement
Agreement,pobj,of
for,prep,termination
cause,pobj,for
by,prep,termination
CUNY,pobj,by
.,punct,be
Upon,prep,do
becoming,pcomp,Upon
aware,acomp,becoming
of,prep,aware
such,predet,breach
a,det,breach
breach,pobj,of
of,prep,breach
a,det,provision
material,compound,provision
provision,pobj,of
",",punct,do
"
",dep,do
CUNY,nsubj,do
may,aux,do
do,ROOT,do
one,dobj,do
or,cc,one
more,conj,one
of,prep,one
the,det,following
following,pobj,of
:,punct,following
"

",dep,terminate
.,meta,terminate
(,punct,i
i,meta,terminate
),punct,i
terminate,conj,do
this,det,Agreement
Agreement,dobj,terminate
upon,prep,terminate
written,amod,notice
notice,pobj,upon
to,prep,notice
Recipient,pobj,to
",",punct,terminate
provided,prep,terminate
"
",dep,provided
Recipient,nsubj,failed
has,aux,failed
failed,pcomp,provided
to,aux,cure
satisfactorily,advmod,cure
cure,xcomp,failed
the,det,breach
breach,dobj,cure
within,prep,cure
thirty,nummod,days
(,punct,days
30,nummod,days
),punct,days
days,pobj,within
of,prep,days
Recipient,poss,receipt
’s,case,Recipient
receipt,pobj,of
"
",dep,receipt
of,prep,receipt
such,amod,notice
notice,pobj,of
of,prep,notice
such,amod,breach
breach,pobj,of
;,punct,provided
"

",dep,terminate
(,punct,ii
ii,meta,terminate
),punct,ii
immediately,advmod,terminate
terminate,conj,provided
this,det,Agreement
Agreement,dobj,terminate
;,punct,terminate
"
",dep,prohibit
(,punct,prohibit
iil,meta,prohibit
),punct,prohibit
prohibit,conj,terminate
any,det,User
Authorized,amod,User
User,dobj,prohibit
from,prep,prohibit
obtaining,pcomp,from
access,dobj,obtaining
to,prep,access
the,det,Data
Data,pobj,to
;,punct,prohibit
and/or,cc,prohibit
"
",dep,use
(,punct,iv
iv,meta,use
),punct,iv
use,conj,prohibit
such,amod,remedies
other,amod,remedies
remedies,dobj,use
as,nsubj,be
may,aux,be
be,relcl,remedies
available,acomp,be
to,prep,available
it,pobj,to
under,prep,be
Jaw,pobj,under
or,cc,Jaw
equity,conj,Jaw
.,punct,use
"

",dep,"

"
(,ROOT,(
c,ROOT,c
),ROOT,)
Recipient,nsubj,terminate
may,aux,terminate
terminate,ROOT,terminate
this,det,Agreement
Agreement,dobj,terminate
at,prep,terminate
any,det,time
time,pobj,at
upon,prep,terminate
notice,pobj,upon
to,prep,notice
CUNY,pobj,to
",",punct,terminate
"
",dep,terminate
provided,prep,terminate
",",punct,provided
however,advmod,provided
",",punct,provided
that,mark,affect
such,amod,termination
termination,nsubj,affect
shall,aux,affect
not,neg,affect
affect,ccomp,provided
in,prep,affect
any,det,way
way,pobj,in
Recipient,poss,obligations
’s,case,Recipient
obligations,dobj,affect
"
",dep,terminate
under,prep,"
"
this,det,Agreement
Agreement,pobj,under
",",punct,under
the,det,nature
nature,nsubj,continue
of,prep,nature
which,pobj,of
would,aux,continue
continue,advcl,terminate
beyond,prep,continue
the,det,termination
termination,pobj,beyond
of,prep,termination
the,det,Agreement
"
",dep,Agreement
Agreement,pobj,of
.,punct,terminate
Such,amod,termination
termination,nsubj,terminate
shall,aux,terminate
terminate,ROOT,terminate
Recipient,poss,Use
’s,case,Recipient
Permitted,amod,Use
Use,dobj,terminate
.,punct,terminate
"

",dep,discontinue
(,punct,discontinue
d,dep,discontinue
),punct,discontinue
Upon,prep,"
"
termination,pobj,Upon
of,prep,termination
this,det,Agreement
Agreement,pobj,of
for,prep,termination
any,det,reason
reason,pobj,for
",",punct,"
"
Recipient,nsubj,"
"
shall,aux,"
"
immediately,advmod,"
"
"
",dep,discontinue
discontinue,ROOT,discontinue
use,dobj,discontinue
of,prep,use
the,det,Data
Data,pobj,of
and,cc,discontinue
shall,aux,return
return,conj,discontinue
or,cc,return
dispose,conj,return
of,prep,dispose
all,predet,Data
the,det,Data
Data,pobj,of
in,prep,of
any,det,form
form,pobj,in
as,mark,directed
directed,advcl,dispose
by,agent,directed
"
",dep,discontinue
CUNY,dobj,discontinue
",",punct,discontinue
unless,mark,provided
permission,nsubjpass,provided
to,aux,retain
retain,acl,permission
the,det,Data
Data,dobj,retain
is,auxpass,provided
specifically,advmod,provided
provided,advcl,discontinue
in,prep,provided
writing,pobj,in
by,agent,provided
CUNY,pobj,by
.,punct,discontinue
"

",dep,"

"
9,punct,"

"
.,punct,9
Notices,ROOT,Notices
:,punct,Notices
Any,det,notice
notice,nsubj,be
",",punct,notice
request,conj,notice
",",punct,request
instruction,conj,request
or,cc,instruction
other,amod,document
document,conj,instruction
relating,acl,notice
to,prep,relating
this,det,Agreement
Agreement,pobj,to
shall,aux,be
be,acl,Notices
in,prep,be
"
",dep,in
writing,pobj,in
and,cc,in
delivered,conj,in
personally,advmod,delivered
or,cc,delivered
sent,conj,delivered
by,agent,sent
registered,amod,mail
or,cc,registered
certified,conj,registered
mail,pobj,by
",",punct,sent
postage,npadvmod,sent
prepaid,acl,postage
to,dative,prepaid
you,pobj,to
at,prep,prepaid
:,punct,at
"

",dep,be
Recipient,ROOT,Recipient
:,punct,Recipient
"
",dep,Aveme
156,nummod,Aveme
5,nummod,Aveme
"""",punct,Aveme
Aveme,appos,Recipient
",",punct,Aveme
Suite,appos,Aveme
502,nummod,Suite
",",punct,Aveme
New,compound,York
York,npadvmod,Aveme
NY,appos,York
10010,nummod,NY
"
",dep,Recipient
Attn,appos,Recipient
:,punct,Attn
Nicole,compound,Iden
Iden,appos,Attn
"

",dep,Recipient
and,cc,Recipient
to,conj,Recipient
CUNY,pobj,to
at,prep,to
:,punct,at
"
",dep,Street
524,nummod,Street
W,nmod,Street
59,nummod,Street
"""",punct,Street
Street,pobj,at
",",punct,Street
Room,appos,Street
53202HH,nummod,Room
",",punct,Street
New,compound,York
York,npadvmod,Street
NY,pobj,to
10019,nummod,NY
"
",dep,Recipient
Attn,appos,Recipient
:,punct,Attn
Dara,compound,Bryne
Bryne,appos,Attn
"

",dep,Recipient
Should,aux,occur
a,det,change
change,nsubj,occur
of,prep,change
address,pobj,of
occur,advcl,agree
during,prep,occur
the,det,term
term,pobj,during
of,prep,term
the,det,Agreement
Agreement,pobj,of
",",punct,agree
both,det,parties
parties,nsubj,agree
agree,ROOT,agree
to,aux,notify
notify,xcomp,agree
the,det,other
other,dobj,notify
",",punct,notify
"
",dep,notify
in,prep,notify
writing,pobj,in
",",punct,notify
of,prep,notify
the,det,address
new,amod,address
address,pobj,of
.,punct,agree
"

",dep,DTA
DTA,ROOT,DTA
&,cc,DTA
NDA,compound,OGC
OGC,conj,DTA
July,npadvmod,DTA
2016,nummod,July
"


",dep,DTA
#,punct,DTA
#,punct,DTA
DataKindAgreements__page_5,appos,DTA
"
",dep,DTA
10,nummod,DTA
.,punct,DTA
Miscellaneous,amod,DTA
.,punct,Miscellaneous
"

",dep,assigned
(,punct,assigned
a,meta,assigned
),punct,a
Recipient,poss,obligations
’s,case,Recipient
obligations,nsubjpass,assigned
under,prep,obligations
this,det,Agreement
Agreement,pobj,under
may,aux,assigned
not,neg,assigned
be,auxpass,assigned
assigned,ROOT,assigned
",",punct,assigned
subcontracted,conj,assigned
",",punct,subcontracted
"
",dep,subcontracted
or,cc,subcontracted
transferred,conj,subcontracted
without,prep,transferred
the,det,consent
prior,amod,consent
written,amod,consent
consent,pobj,without
of,prep,consent
an,det,representative
authorized,amod,representative
representative,pobj,of
of,prep,representative
CUNY,pobj,of
.,punct,assigned
"

",dep,contains
(,punct,contains
b,meta,contains
),punct,b
This,det,Agreement
Agreement,nsubj,contains
",",punct,Agreement
including,prep,Agreement
its,poss,exhibits
exhibits,pobj,including
",",punct,Agreement
all,nsubj,incorporated
of,prep,all
which,pobj,of
dre,aux,incorporated
incorporated,relcl,Agreement
herein,advmod,incorporated
",",punct,Agreement
"
",dep,Agreement
contains,ROOT,contains
the,det,understanding
entire,amod,understanding
understanding,dobj,contains
of,prep,understanding
the,det,parties
parties,pobj,of
hereto,advmod,understanding
",",punct,contains
supersedes,dep,contains
all,det,understandings
previous,amod,understandings
oral,amod,understandings
or,cc,oral
written,conj,oral
"
",dep,understandings
understandings,dobj,supersedes
",",punct,understandings
representations,conj,understandings
",",punct,representations
or,cc,representations
agreements,conj,representations
to,prep,supersedes
the,det,extent
extent,pobj,to
that,advmod,relate
they,nsubj,relate
relate,relcl,extent
to,prep,relate
the,det,matter
subject,amod,matter
matter,pobj,to
"
",dep,extent
hereof,prep,extent
",",punct,supersedes
and,cc,supersedes
may,aux,modified
not,neg,modified
be,auxpass,modified
modified,conj,supersedes
by,agent,modified
cither,det,party
party,pobj,by
unless,mark,is
such,amod,modification
modification,nsubj,is
is,advcl,modified
in,prep,is
writing,pobj,in
and,cc,is
signed,conj,is
"
",dep,signed
by,agent,signed
an,det,representative
authorized,amod,representative
representative,pobj,by
of,prep,representative
each,det,party
party,pobj,of
.,punct,contains
"

",dep,operate
(,punct,operate
c,meta,operate
),punct,operate
Waiver,nsubj,operate
by,prep,Waiver
either,det,party
party,pobj,by
of,prep,Waiver
a,det,breach
breach,pobj,of
of,prep,breach
any,det,provision
provision,pobj,of
of,prep,provision
",",punct,provision
or,cc,provision
right,conj,provision
under,prep,right
",",punct,under
this,det,Agreement
"
",dep,Agreement
Agreement,pobj,under
shall,aux,operate
not,neg,operate
operate,ROOT,operate
or,cc,operate
be,auxpass,construed
construed,conj,operate
as,prep,construed
a,det,waiver
waiver,pobj,as
of,prep,waiver
any,det,breach
other,amod,breach
or,cc,other
subsequent,conj,other
breach,pobj,of
of,prep,breach
the,det,provision
"
",dep,provision
same,amod,provision
provision,pobj,of
or,cc,provision
right,conj,provision
",",punct,of
or,cc,of
of,conj,of
any,det,provision
other,amod,provision
provision,pobj,of
or,cc,provision
right,conj,provision
under,prep,provision
this,det,Agreement
Agreement,pobj,under
.,punct,operate
"

",dep,affect
(,punct,d
d,meta,affect
),punct,d
‘,punct,affect
If,mark,held
any,det,provision
provision,nsubjpass,held
of,prep,provision
this,det,Agreement
Agreement,pobj,of
",",punct,provision
or,cc,provision
the,det,application
application,conj,provision
thereof,prep,application
to,prep,application
any,det,person
person,pobj,to
or,cc,person
"
",dep,person
circumstance,conj,person
",",punct,application
is,auxpass,held
held,advcl,affect
invalid,oprd,held
",",punct,affect
such,amod,invalidity
invalidity,nsubj,affect
shall,aux,affect
not,neg,affect
affect,ROOT,affect
any,det,provision
other,amod,provision
provision,dobj,affect
that,nsubjpass,given
can,aux,given
be,auxpass,given
"

",dep,given
given,relcl,provision
effect,dobj,given
without,prep,given
the,det,provision
invalid,amod,provision
provision,pobj,without
or,cc,provision
application,conj,provision
",",punct,affect
and,cc,affect
to,prep,be
this,det,end
end,pobj,to
the,det,provisions
provisions,nsubj,be
hereof,advmod,provisions
"
",dep,be
shall,aux,be
be,conj,affect
severable,acomp,be
",",punct,be
"

",dep,be
(,punct,be
¢,punct,be
),punct,be
This,det,Agreement
Agreement,nsubjpass,executed
may,aux,executed
be,auxpass,executed
executed,dep,be
in,prep,executed
one,nummod,counterparts
or,cc,one
more,conj,one
counterparts,pobj,in
",",punct,counterparts
each,nsubjpass,deemed
of,prep,each
which,pobj,of
shall,aux,deemed
"
",dep,deemed
be,auxpass,deemed
deemed,relcl,counterparts
an,det,original
original,oprd,deemed
but,cc,deemed
all,nsubj,constitute
of,prep,all
which,pobj,of
together,advmod,constitute
shall,aux,constitute
constitute,conj,deemed
one,nummod,instrument
and,cc,one
the,det,same
same,conj,one
instrument,dobj,constitute
",",punct,counterparts
"

",dep,be
INTENTIONALLY,advmod,BLANK
BLANK,dep,be
"

",dep,be
DTA,dobj,be
&,cc,DTA
NDA,compound,OGC
OGC,conj,DTA
July,npadvmod,DTA
2016,nummod,July
"


",dep,be
#,punct,be
#,punct,be
DataKindAgreements__page_6,npadvmod,be
