token,dep,head
for,prep,metrics
multiple,amod,individuals
individuals,pobj,for
.,punct,repeated
Additional,amod,reports
"
",dep,reports
reports,nsubjpass,prepared
(,punct,reports
not,neg,shown
shown,acl,reports
),punct,shown
can,aux,prepared
be,auxpass,prepared
prepared,ROOT,prepared
ranking,advcl,prepared
the,det,candidates
candidates,dobj,ranking
"
",dep,ranking
23,npadvmod,ranking
",",punct,ranking
for,prep,ranking
example,pobj,for
",",punct,ranking
according,prep,ranking
to,prep,according
these,det,measurements
measurements,pobj,to
.,punct,prepared
"

",dep,used
[,dep,used
0078,dep,used
],dep,used
Referring,advcl,used
now,advmod,Referring
to,prep,Referring
FIGS,pobj,to
.,pobj,to
1,nummod,.
",",punct,.
2,nummod,.
",",punct,.
3,nummod,.
",",punct,3
and,cc,3
6,nummod,.
",",punct,used
the,det,"
"
same,amod,"
"
"
",dep,used
structure,nsubjpass,used
may,aux,used
be,auxpass,used
used,ROOT,used
to,aux,offer
offer,xcomp,used
perspective,compound,candidates
candidates,dative,offer
23,nummod,candidates
the,det,"
"
"
",dep,ability
ability,dobj,offer
to,aux,practice
practice,acl,ability
interviewing,compound,skills
skills,dobj,practice
and,cc,practice
obtain,conj,practice
useful,amod,feedback
"
",dep,feedback
feedback,dobj,obtain
on,prep,feedback
those,det,skills
skills,pobj,on
.,punct,used
In,prep,provide
this,det,case
case,pobj,In
",",punct,provide
the,det,devices
devices,nsubj,provide
26,nummod,devices
may,aux,provide
"
",dep,provide
provide,nsubjpass,discussed
for,prep,provide
an,det,screen
initial,amod,screen
screen,pobj,for
72,nummod,screen
allowing,acl,screen
the,det,individual
individual,nsubj,to
to,ccomp,allowing
"


",dep,allowing
#,ccomp,allowing
#,punct,provide
20230325777_page_11,npadvmod,provide
"
",dep,provide
US,npadvmod,provide
2023/0325777,nummod,US
Al,dobj,provide
"

",dep,provide
register,dep,provide
by,prep,register
entering,pcomp,by
a,det,name
name,dobj,entering
",",punct,name
desired,amod,occupation
occupation,appos,name
",",punct,occupation
other,amod,information
bio-,amod,information
"
",dep,information
eraphical,amod,information
information,conj,occupation
",",punct,information
and,cc,information
permission,conj,information
for,prep,permission
data,compound,sharing
sharing,pobj,for
as,mark,"
"
"
",dep,provide
will,aux,discussed
be,auxpass,discussed
discussed,ROOT,discussed
below,advmod,discussed
.,punct,discussed
Contact,compound,information
information,nsubjpass,collected
may,aux,collected
be,auxpass,collected
auto-,advmod,collected
"
",dep,collected
matically,advmod,collected
collected,ROOT,collected
from,prep,collected
the,det,device
device,pobj,from
26,nummod,device
when,advmod,"
"
permission,nsubj,"
"
1s,auxpass,"
"
"
",dep,collected
eranted,dep,collected
(,punct,eranted
for,prep,number
example,pobj,for
",",punct,number
a,det,number
phone,compound,number
number,npadvmod,eranted
or,cc,number
email,compound,address
address,conj,number
),punct,collected
.,punct,collected
"
",dep,make
The,det,menu
occupation,compound,selection
selection,compound,menu
menu,nsubj,make
42,nummod,menu
may,aux,make
make,ROOT,make
of,prep,make
use,pobj,of
of,prep,make
the,det,occupations
"
",dep,occupations
occupations,pobj,of
in,prep,occupations
the,det,database
database,pobj,in
44,nummod,database
and,cc,make
thus,advmod,be
be,conj,make
compatible,acomp,be
with,prep,compatible
"
",dep,with
that,det,database
database,pobj,with
44,nummod,database
when,advmod,received
received,advcl,be
at,prep,received
process,compound,block
block,pobj,at
46,nummod,block
.,punct,make
"
",dep,provided
[,dep,indicated
0079,dep,indicated
],dep,indicated
Upon,prep,indicated
completion,pobj,Upon
of,prep,completion
the,det,entry
data,compound,entry
entry,pobj,of
required,acl,entry
by,agent,required
this,det,"
"
"
",dep,by
screen,pobj,by
by,agent,required
the,det,candidate
prospective,amod,candidate
candidate,pobj,by
23,nummod,candidate
",",punct,indicated
as,mark,indicated
indicated,prep,"
"
by,agent,indicated
FIG,pobj,by
.,pobj,by
"
",dep,.
7,nummod,.
",",punct,provided
anew,advmod,provided
screen,nsubjpass,provided
is,auxpass,provided
provided,ROOT,provided
displaying,advcl,provided
set,dobj,displaying
of,prep,set
questions,pobj,of
to,aux,be
be,relcl,questions
"
",dep,be
output,attr,be
per,prep,output
process,compound,block
block,pobj,per
52,nummod,block
to,prep,set
the,det,candidate
candidate,pobj,to
23,nummod,candidate
either,preconj,by
by,prep,displaying
text,compound,"
"
"
",dep,by
or,cc,"
"
audio,conj,"
"
or,cc,audio
an,det,system
avatar,compound,type
-,punct,type
type,compound,system
system,conj,audio
intended,acl,system
to,aux,reflect
reflect,xcomp,intended
or,cc,reflect
"
",dep,reflect
simulate,conj,reflect
an,det,interview
actual,amod,interview
interview,dobj,simulate
.,punct,provided
The,det,file
data,compound,file
file,nsubjpass,acquired
56,nummod,file
may,aux,acquired
be,auxpass,acquired
"
",dep,acquired
acquired,ROOT,acquired
by,agent,acquired
a,det,microphone
microphone,pobj,by
",",punct,microphone
text,compound,typing
typing,conj,microphone
",",punct,typing
or,cc,typing
video,conj,typing
through,prep,acquired
the,det,device
"
",dep,device
device,pobj,through
26,nummod,device
per,prep,acquired
process,compound,block
block,pobj,per
52,nummod,block
and,cc,acquired
this,det,operation
operation,nsubj,repeated
repeated,conj,acquired
"
",dep,repeated
for,prep,repeated
each,det,question
question,pobj,for
provided,acl,question
from,prep,provided
the,det,database
database,pobj,from
44,nummod,database
to,prep,provided
the,det,"
"
"
",dep,to
remote,amod,device
device,appos,"
"
26,nummod,device
.,punct,repeated
"

",dep,repeated
[,dep,extracted
0080,dep,extracted
],dep,extracted
Upon,prep,extracted
completion,pobj,Upon
of,prep,completion
the,det,interview
interview,pobj,of
at,prep,interview
process,compound,block
block,pobj,at
"
",dep,block
58,nummod,block
",",punct,extracted
output,compound,metrics
metrics,nsubjpass,extracted
64,nummod,metrics
are,auxpass,extracted
again,advmod,extracted
extracted,ROOT,extracted
and,cc,extracted
the,det,program
program,nsubj,proceeds
"
",dep,program
20,appos,program
",",punct,20
20,nummod,20
',punct,program
proceeds,conj,extracted
to,prep,proceeds
process,compound,block
block,pobj,to
80,nummod,block
to,aux,provide
provide,advcl,proceeds
a,det,screen
review,compound,screen
"
",dep,screen
screen,dobj,provide
$,nmod,2
2,appos,screen
shown,acl,screen
in,prep,shown
FIG,pobj,in
.,pobj,in
8,nummod,.
offering,acl,screen
feedback,dobj,offering
to,prep,offering
the,det,candidate
candidate,pobj,to
"
",dep,candidate
23,nummod,candidate
.,punct,proceeds
The,det,screen
review,compound,screen
screen,nsubj,provide
82,nummod,screen
may,aux,provide
provide,ROOT,provide
for,prep,provide
benchmark,compound,metric
metric,pobj,for
"
",dep,metric
63,nummod,metric
",",punct,metric
for,prep,metric
example,pobj,for
",",punct,metric
representing,acl,metric
an,det,metric
average,amod,metric
output,compound,metric
metric,dobj,representing
64,nummod,metric
by,prep,representing
"
",dep,by
other,amod,individuals
individuals,pobj,by
interested,amod,individuals
in,prep,interested
the,det,occupation
particular,amod,occupation
occupation,pobj,in
"
",dep,provide
allowing,advcl,provide
the,det,candidate
candidate,nsubj,assess
23,nummod,candidate
to,aux,assess
assess,ccomp,allowing
their,poss,position
relative,amod,position
position,dobj,assess
"
",dep,position
among,prep,position
their,poss,peers
peers,pobj,among
.,punct,provide
More,advmod,generally
generally,advmod,reveal
",",punct,reveal
however,advmod,reveal
",",punct,reveal
in,prep,reveal
at,advmod,least
least,advmod,one
one,nummod,"
"
"
",dep,in
embodiment,pobj,"
"
",",punct,reveal
the,det,screen
review,compound,screen
screen,nsubj,reveal
82,nummod,screen
of,prep,screen
the,det,application
training,compound,application
application,pobj,of
"
",dep,screen
does,aux,reveal
not,neg,reveal
reveal,ROOT,reveal
the,det,metrics
benchmark,compound,metrics
metrics,dobj,reveal
63,nummod,metrics
directly,advmod,reveal
",",punct,reveal
instead,advmod,reveal
"
",dep,reveal
generally,advmod,providing
providing,advcl,reveal
for,prep,providing
a,det,grouping
first,amod,grouping
and,cc,first
second,conj,first
grouping,pobj,for
84,nummod,grouping
and,cc,grouping
"
",dep,grouping
86,nummod,"
"
of,prep,grouping
output,compound,metrics
metrics,pobj,of
64,nummod,metrics
indicating,acl,grouping
the,det,metrics
output,compound,metrics
metrics,dobj,indicating
64,nummod,metrics
of,prep,metrics
"
",dep,of
the,det,candidate
candidate,pobj,of
23,nummod,candidate
that,nsubjpass,considered
are,auxpass,considered
considered,relcl,metrics
favorable,oprd,considered
or,cc,favorable
untfavor-,npadvmod,"
"
"
",dep,favorable
able,oprd,considered
",",punct,considered
respectively,advmod,considered
",",punct,considered
by,agent,considered
the,det,employer
employer,pobj,by
in,prep,considered
this,det,context
context,pobj,in
.,punct,reveal
The,det,metrics
"
",dep,metrics
unfavorable,amod,metrics
output,compound,metrics
metrics,nsubjpass,renamed
64,nummod,metrics
may,aux,renamed
be,auxpass,renamed
renamed,ROOT,renamed
to,aux,indicate
indicate,advcl,renamed
"
",dep,indicate
this,det,status
relative,amod,status
status,dobj,indicate
.,punct,renamed
"

",dep,work
[,dep,work
0081,dep,work
],dep,Using
Using,advcl,"
"
the,det,screen
review,compound,screen
screen,dobj,Using
83,nummod,screen
",",punct,"
"
the,det,candidate
candidate,nsubj,"
"
23,nummod,candidate
can,aux,"
"
"
",dep,work
work,ROOT,work
on,prep,work
improving,pcomp,on
their,poss,score
score,dobj,improving
without,prep,improving
encouraging,pcomp,without
the,det,candidate
"
",dep,candidate
candidate,dobj,encouraging
23,nummod,candidate
to,aux,fabricate
fabricate,xcomp,encouraging
answers,dobj,fabricate
to,aux,beat
beat,advcl,fabricate
a,det,metric
particular,amod,metric
bench-,punct,"
"
"
",dep,mark
mark,compound,metric
metric,dobj,beat
63,nummod,metric
.,punct,work
For,prep,provide
particular,amod,metrics
output,compound,metrics
metrics,pobj,For
64,nummod,metrics
where,advmod,is
the,det,score
"
",dep,individual
individual,poss,score
’s,case,individual
score,nsubj,is
is,relcl,metrics
substantially,advmod,below
below,prep,is
the,det,metrics
benchmark,compound,metrics
"
",dep,metrics
metrics,pobj,below
63,nummod,metrics
(,punct,metrics
or,cc,metrics
example,conj,metrics
",",punct,is
by,prep,is
a,det,percentage
predetermined,amod,percentage
percentage,pobj,by
or,cc,percentage
"
",dep,percentage
the,det,like
like,conj,percentage
),punct,is
",",punct,provide
the,det,screen
review,compound,screen
screen,nsubj,provide
82,nummod,screen
may,aux,provide
provide,ROOT,provide
overlay,compound,tips
tips,dobj,provide
90,nummod,tips
"
",dep,tips
offering,acl,tips
general,amod,guidance
guidance,dobj,offering
of,prep,guidance
a,det,type
type,pobj,of
provided,acl,type
by,agent,provided
a,det,counselor
career,compound,counselor
"
",dep,career
counselor,pobj,by
or,cc,guidance
the,det,like
like,conj,guidance
endeavoring,acl,like
to,aux,present
present,xcomp,endeavoring
the,det,candidate
candidate,dobj,present
23,npadvmod,present
"
",dep,present
in,prep,present
the,det,light
best,amod,possible
possible,amod,light
light,pobj,in
.,punct,provide
The,det,application
training,compound,application
application,nsubj,intends
intends,ROOT,intends
to,aux,remove
"
",dep,remove
remove,xcomp,intends
differences,dobj,remove
between,prep,differences
candidates,pobj,between
based,acl,differences
simply,advmod,on
on,prep,based
"
",dep,differences
differences,pobj,on
in,prep,differences
interviewing,amod,skill
skill,pobj,in
as,advmod,opposed
opposed,advcl,differences
to,dep,opposed
underlying,amod,traits
"
",dep,traits
personality,compound,traits
traits,conj,differences
and,cc,traits
competencies,conj,traits
.,punct,intends
"

",dep,operate
[,dep,oranted
0082,dep,oranted
],dep,"
"
Referring,advcl,"
"
now,advmod,Referring
to,prep,Referring
FIG,pobj,to
.,pobj,to
9,nummod,.
",",punct,"
"
when,advmod,"
"
permission,nsubjpass,"
"
has,aux,"
"
been,auxpass,"
"
"
",dep,oranted
oranted,advcl,operate
",",punct,operate
programs,nsubj,operate
20,nummod,programs
",",punct,programs
20,nummod,programs
',nummod,programs
may,aux,operate
operate,ROOT,operate
to,aux,harvest
harvest,advcl,operate
the,det,file
latest,amod,file
"
",dep,file
data,compound,file
file,dobj,harvest
56,nummod,file
produced,acl,file
by,agent,produced
a,det,session
practice,compound,session
session,pobj,by
",",punct,file
per,prep,file
process,compound,block
block,pobj,per
"
",dep,block
106,nummod,block
and,cc,per
as,mark,shown
shown,conj,per
in,prep,shown
FIG,pobj,in
.,pobj,in
2,nummod,.
per,prep,shown
arrow,pobj,per
91,nummod,arrow
",",punct,file
to,aux,provide
provide,advcl,harvest
a,det,file
new,amod,file
"
",dep,file
data,compound,file
file,dobj,provide
56,nummod,file
.,punct,operate
This,det,file
data,compound,file
file,nsubjpass,processed
56,nummod,file
may,aux,processed
be,auxpass,processed
processed,ROOT,processed
through,prep,processed
the,det,"
"
"
",dep,through
preprocessor,appos,"
"
61,nummod,preprocessor
and,cc,preprocessor
the,det,engines
analysis,compound,engines
engines,conj,preprocessor
62,nummod,engines
to,aux,provide
provide,advcl,processed
"
",dep,metrics
output,compound,metrics
metrics,dobj,provide
that,nsubjpass,routed
may,aux,routed
be,auxpass,routed
routed,relcl,metrics
back,advmod,routed
to,prep,back
the,det,database
database,pobj,to
44,nummod,database
"
",dep,routed
per,prep,routed
arrow,pobj,per
108,nummod,arrow
and,cc,routed
combined,conj,routed
with,prep,combined
that,det,database
database,pobj,with
44,nummod,database
to,aux,generate
"
",dep,generate
generate,advcl,combined
new,amod,outputs
benchmark,compound,outputs
outputs,dobj,generate
63,nummod,outputs
with,prep,outputs
a,det,foundation
larger,amod,"
"
data,compound,"
"
"
",dep,foundation
foundation,pobj,with
per,prep,foundation
process,compound,block
block,pobj,per
110,nummod,block
.,punct,processed
In,prep,augmented
some,det,cases
cases,pobj,In
",",punct,augmented
the,det,file
data,compound,file
file,nsubjpass,augmented
"
",dep,file
56,nummod,file
from,prep,file
the,det,devices
devices,pobj,from
26,nummod,devices
may,aux,augmented
be,auxpass,augmented
augmented,ROOT,augmented
with,prep,augmented
outcome,compound,"
"
"
",dep,data
data,pobj,with
",",punct,augmented
for,prep,augmented
example,pobj,for
",",punct,augmented
when,advmod,appraised
the,det,candidate
interview,compound,candidate
candidate,nsubjpass,hired
23,nummod,candidate
is,auxpass,hired
hired,advcl,augmented
"
",dep,hired
or,cc,hired
subsequently,advmod,appraised
appraised,conj,hired
allowing,advcl,appraised
outcome,npadvmod,based
-,punct,based
based,amod,data
data,nsubjpass,enrolled
to,aux,enrolled
"
",dep,enrolled
also,advmod,enrolled
be,auxpass,enrolled
enrolled,ccomp,allowing
in,prep,enrolled
the,det,database
database,pobj,in
44,nummod,database
as,mark,discussed
was,auxpass,discussed
discussed,advcl,enrolled
above,advmod,discussed
.,punct,augmented
"

",dep,provides
[,dep,provides
0083,dep,provides
],dep,provides
Voluntary,amod,collection
collection,nsubj,provides
of,prep,collection
this,det,data
data,pobj,of
from,prep,collection
these,det,sessions
prac-,nmod,sessions
"
",dep,sessions
tice,compound,sessions
sessions,pobj,from
provides,ROOT,provides
the,det,breadth
necessary,amod,breadth
breadth,dobj,provides
of,prep,breadth
data,compound,collec-
collec-,pobj,of
"

",dep,of
Oct.,pobj,of
12,nummod,Oct.
",",punct,Oct.
2023,nummod,Oct.
"

",dep,tion
tion,dep,needed
needed,conj,provides
to,aux,populate
populate,xcomp,needed
data,dobj,populate
for,prep,data
many,amod,"
"
specific,amod,"
"
different,amod,"
"
"
",dep,for
occupations,pobj,for
thus,advmod,improving
greatly,advmod,improving
improving,advcl,populate
the,det,resolution
resolution,dobj,improving
of,prep,resolution
the,det,"
"
"
",dep,of
system,pobj,of
.,punct,needed
"

",dep,"

"
[,ROOT,[
0084,ROOT,0084
],ROOT,]
The,det,device
device,nsubj,display
26,nummod,device
may,aux,display
also,advmod,display
display,ROOT,display
to,prep,display
the,det,candidate
interview,compound,candidate
"
",dep,candidate
candidate,pobj,to
23,nummod,candidate
a,det,button
button,dobj,display
100,nummod,button
to,aux,initiate
initiate,relcl,button
a,det,interview
new,amod,interview
interview,dobj,initiate
that,nsubj,replace
"
",dep,replace
will,aux,replace
replace,relcl,button
the,det,interview
last,amod,interview
interview,dobj,replace
",",punct,button
a,det,button
learning,compound,button
button,conj,button
102,nummod,button
which,nsubj,"
"
"
",dep,button
provides,acl,button
general,amod,advice
advice,dobj,provides
for,prep,advice
conducting,pcomp,for
interviews,dobj,conducting
targeted,acl,interviews
"
",dep,targeted
toward,prep,targeted
the,det,candidate
interview,compound,candidate
candidate,pobj,toward
23,nummod,candidate
",",punct,advice
and,cc,advice
a,det,button
profile,compound,button
button,conj,advice
104,nummod,button
"
",dep,button
which,nsubj,allows
allows,relcl,button
the,det,user
user,nsubj,revise
to,aux,revise
revise,ccomp,allows
his,poss,profile
or,cc,profile
her,poss,profile
profile,dobj,revise
and,cc,profile
"
",dep,data
biographical,amod,data
data,conj,profile
per,prep,revise
FIG,pobj,per
.,pobj,per
6,nummod,.
.,pobj,per
"

",dep,display
[,ROOT,[
0085,ROOT,0085
],ROOT,]
The,det,file
data,compound,file
file,nsubjpass,pre-
56,nummod,file
from,prep,file
the,det,devices
devices,pobj,from
26,nummod,devices
",",punct,granted
when,advmod,"
"
per-,punct,"
"
"
",dep,mission
mission,nsubjpass,granted
is,auxpass,granted
granted,relcl,file
by,agent,granted
the,det,candidate
candidate,pobj,by
23,nummod,candidate
",",punct,file
may,aux,pre-
also,advmod,pre-
be,auxpass,pre-
pre-,ROOT,pre-
"
",dep,served
served,ROOT,served
with,prep,served
contact,compound,information
information,pobj,with
to,aux,provide
provide,relcl,information
a,det,database
searchable,amod,database
"
",dep,database
database,dobj,provide
for,prep,database
potential,amod,candidates
candidates,pobj,for
for,prep,candidates
a,det,job
job,pobj,for
that,nsubjpass,used
may,aux,used
be,auxpass,used
used,relcl,database
"
",dep,used
by,agent,used
the,det,evaluator
evaluator,pobj,by
16,nummod,evaluator
to,aux,increase
greatly,advmod,increase
increase,xcomp,used
the,det,pool
pool,dobj,increase
of,prep,pool
potential,amod,candidates
"
",dep,candidates
candidates,pobj,of
for,prep,candidates
a,det,job
particular,amod,job
job,pobj,for
",",punct,used
thereby,advmod,providing
providing,advcl,used
an,det,benefit
impor-,dep,"
"
"
",dep,benefit
tant,amod,benefit
benefit,dobj,providing
in,prep,benefit
improving,pcomp,in
the,det,marketplace
hiring,compound,marketplace
marketplace,dobj,improving
for,prep,improving
both,preconj,employers
"
",dep,employers
employers,pobj,for
and,cc,employers
employees,conj,employers
.,punct,served
"

",dep,Evaluating
II,meta,Evaluating
.,punct,II
Evaluating,ROOT,Evaluating
Student,compound,Applicants
Applicants,dobj,Evaluating
"

",dep,Evaluating
[,dep,understood
0086,dep,understood
],dep,understood
While,mark,described
the,det,embodiment
above,amod,example
example,compound,embodiment
embodiment,nsubj,described
has,aux,described
"
",dep,described
described,advcl,understood
the,det,invention
invention,dobj,described
in,prep,described
the,det,context
context,pobj,in
of,prep,context
matching,pcomp,of
employ-,compound,"
"
"
",dep,ers
ers,dobj,matching
and,cc,ers
employees,conj,ers
",",punct,understood
it,nsubjpass,understood
will,aux,understood
be,auxpass,understood
understood,ROOT,understood
from,prep,understood
this,det,discussion
discussion,pobj,from
"
",dep,understood
that,mark,applied
the,det,principles
same,amod,principles
principles,nsubjpass,applied
and,cc,principles
constructions,conj,principles
can,aux,applied
be,auxpass,applied
applied,ccomp,understood
to,prep,applied
"
",dep,to
matching,pcomp,to
students,dobj,matching
to,prep,matching
educational,amod,programs
programs,pobj,to
",",punct,programs
where,advmod,stand
the,det,"
"
stu-,punct,"
"
"
",dep,stand
dents,nsubj,stand
stand,relcl,programs
in,prep,stand
the,det,position
position,pobj,in
of,prep,position
the,det,applicants
job,compound,applicants
applicants,pobj,of
and,cc,stand
the,det,programs
"
",dep,programs
educational,amod,programs
programs,nsubj,stand
stand,conj,stand
in,prep,stand
the,det,position
position,pobj,in
of,prep,position
occupations,pobj,of
.,punct,understood
"
",dep,displayed
Thus,advmod,displayed
",",punct,displayed
for,prep,displayed
example,pobj,for
",",punct,displayed
at,prep,displayed
process,compound,blocks
blocks,pobj,at
40,nummod,blocks
and,cc,blocks
46,conj,blocks
of,prep,blocks
FIG,pobj,of
.,pobj,of
3,nummod,.
and,cc,at
"
",dep,at
in,prep,at
the,det,shot
screen,compound,shot
shot,pobj,in
of,prep,shot
FIG,pobj,of
.,pobj,of
6,nummod,.
",",punct,displayed
a,det,list
list,nsubjpass,displayed
of,prep,list
educational,amod,programs
programs,pobj,of
"
",dep,displayed
may,aux,displayed
be,auxpass,displayed
displayed,ROOT,displayed
and,cc,displayed
selected,conj,displayed
among,prep,selected
instead,advmod,of
of,cc,among
occupa-,dep,"
"
"
",dep,among
tions,pobj,among
.,punct,displayed
For,prep,provided
example,pobj,For
",",punct,provided
the,det,categories
categories,nsubjpass,provided
of,prep,categories
graduate,nsubjpass,provided
business,case,graduate
"
",dep,graduate
(,punct,"
"
MBA,appos,"
"
),punct,"
"
",",punct,graduate
graduate,amod,assistant
physicians,compound,assistant
assistant,conj,graduate
(,punct,assistant
PA,appos,assistant
),punct,assistant
",",punct,assistant
or,cc,assistant
undergradu-,compound,"
"
"
",dep,assistant
ate,conj,assistant
",",punct,graduate
may,aux,provided
be,auxpass,provided
provided,ROOT,provided
with,prep,provided
subcategories,pobj,with
representing,acl,subcategories
spe-,compound,cializations
"
",dep,cializations
cializations,dobj,representing
within,prep,cializations
these,det,categories
categories,pobj,within
",",punct,cializations
for,prep,majors
example,pobj,for
",",punct,majors
under-,punct,majors
"
",dep,majors
oeraduate,compound,majors
majors,appos,cializations
of,prep,majors
engineering,pobj,of
",",punct,engineering
fine,amod,arts
arts,conj,engineering
",",punct,arts
history,conj,arts
",",punct,history
English,conj,history
",",punct,English
"
",dep,English
and,cc,English
the,det,like
like,conj,English
.,punct,provided
This,det,difference
difference,nsubjpass,reflected
may,aux,reflected
also,advmod,reflected
be,auxpass,reflected
reflected,ROOT,reflected
in,prep,reflected
the,det,categories
"
",dep,categories
categories,pobj,in
and,cc,categories
subcategories,conj,categories
depicted,acl,categories
in,prep,depicted
FIG,pobj,in
.,pobj,in
5,nummod,.
and,cc,reflected
will,aux,characterize
"
",dep,characterize
characterize,conj,reflected
the,det,data
data,dobj,characterize
in,prep,data
the,det,database
database,pobj,in
44,nummod,database
shown,acl,database
in,prep,shown
FIG,pobj,in
.,pobj,in
2,nummod,.
to,prep,characterize
"
",dep,to
the,det,extent
extent,pobj,to
that,mark,are
the,det,sources
sources,nsubj,are
of,prep,sources
the,det,data
data,pobj,of
are,acl,extent
students,attr,are
rather,advmod,than
than,cc,students
"
",dep,employees
potential,amod,employees
employees,conj,students
.,punct,reflected
In,prep,provided
this,det,regard
regard,pobj,In
",",punct,provided
the,det,metrics
benchmark,compound,metrics
metrics,nsubjpass,provided
"
",dep,metrics
63,nummod,metrics
may,aux,provided
be,auxpass,provided
provided,ROOT,provided
for,prep,provided
a,det,variety
variety,pobj,for
of,prep,variety
different,amod,categories
categories,pobj,of
"
",dep,categories
which,nsubjpass,displayed
may,aux,displayed
be,auxpass,displayed
displayed,relcl,categories
simultaneously,advmod,displayed
in,prep,displayed
the,det,screen
candidate,compound,screen
"
",dep,screen
breakdown,compound,screen
screen,pobj,in
65,nummod,screen
or,cc,displayed
selected,conj,displayed
by,agent,selected
the,det,individual
individual,pobj,by
",",punct,variety
including,prep,variety
"
",dep,outputs
benchmark,compound,outputs
outputs,pobj,including
that,nsubj,consider
consider,relcl,outputs
:,punct,consider
"

",dep,applicants
[,nmod,applicants
0087,nmod,applicants
],nmod,applicants
all,det,applicants
applicants,dobj,consider
for,prep,applicants
the,det,class
incoming,amod,class
class,pobj,for
of,prep,class
a,det,school
par-,amod,school
"

",dep,school
ticular,amod,school
school,pobj,of
:,punct,applicants
"
",dep,applicants
[,nmod,applicants
0088,nmod,applicants
],nmod,applicants
applicants,appos,applicants
for,prep,applicants
the,det,category
particular,amod,category
program,compound,category
category,pobj,for
or,cc,category
"
",dep,subcategory
subcategory,conj,category
of,prep,category
a,det,school
particular,amod,school
school,pobj,of
;,punct,applicants
"

",dep,applicants
[,nmod,applicants
0089,nmod,applicants
],nmod,applicants
applicants,dep,provided
across,prep,applicants
all,det,schools
schools,pobj,across
;,punct,applicants
"
",dep,applicants
[,nmod,applicants
0090,nmod,applicants
],nmod,applicants
applicants,appos,applicants
in,prep,applicants
a,det,range
particular,amod,range
date,compound,range
range,pobj,in
;,punct,applicants
"
",dep,applicants
[,nmod,applicants
0091,nmod,applicants
],nmod,applicants
former,amod,applicants
applicants,dep,provided
who,nsubj,obtained
have,aux,obtained
obtained,relcl,applicants
particular,amod,"

"
"

",dep,achievements
post,amod,achievements
-,amod,achievements
admission,amod,achievements
achievements,dobj,obtained
such,amod,as
as,prep,achievements
passing,pcomp,as
state,compound,"
"
"
",dep,boards
boards,dobj,passing
and,cc,boards
licensing,compound,tests
tests,conj,boards
",",punct,passing
obtaining,dep,passing
particular,amod,grades
grades,dobj,obtaining
"
",dep,obtaining
on,prep,obtaining
entrance,compound,examinations
examinations,pobj,on
such,amod,as
as,prep,examinations
the,det,examination
graduate,compound,record
record,compound,"
"
"
",dep,examination
examination,pobj,as
;,punct,applicants
and,cc,applicants
"
",dep,applicants
[,nmod,applicants
0092,nmod,applicants
],dep,applicants
applicants,conj,applicants
who,nsubj,complete
complete,relcl,applicants
their,poss,field
field,dobj,complete
of,prep,field
study,pobj,of
"
",dep,complete
within,prep,complete
a,det,time
predetermined,amod,time
time,pobj,within
(,punct,time
for,prep,time
a,det,school
particular,amod,school
school,pobj,for
or,cc,for
"
",dep,for
nationally,advmod,for
),punct,complete
.,punct,applicants
"
",dep,"
"
[,ROOT,[
0093,ROOT,0093
],ROOT,]
In,prep,apply
other,amod,respects
respects,pobj,In
the,det,features
features,nsubj,apply
described,acl,features
above,advmod,described
will,aux,apply
"
",dep,apply
also,advmod,apply
apply,ROOT,apply
to,prep,apply
evaluating,pcomp,to
student,compound,applicants
applicants,dobj,evaluating
.,punct,apply
"
",dep,used
[,dep,used
0094,dep,used
],dep,used
Certain,amod,terminology
terminology,nsubjpass,used
is,auxpass,used
used,ROOT,used
herein,advmod,used
for,prep,used
purposes,pobj,for
of,prep,purposes
"
",dep,of
reference,pobj,of
only,advmod,reference
",",punct,used
and,cc,used
thus,advmod,intended
is,auxpass,intended
not,neg,intended
intended,conj,used
to,aux,be
be,xcomp,intended
limiting,acomp,be
.,punct,used
For,prep,refer
"
",dep,For
example,pobj,For
",",punct,refer
terms,nsubj,refer
such,amod,as
as,prep,terms
“,punct,upper
upper,pobj,as
”,punct,upper
",",punct,upper
“,punct,lower
lower,conj,upper
”,punct,lower
",",punct,lower
“,punct,above
above,conj,lower
”,punct,above
",",punct,above
and,cc,above
"
",dep,below
“,punct,below
below,conj,above
”,punct,below
refer,ROOT,refer
to,prep,refer
directions,pobj,to
in,prep,directions
the,det,drawings
drawings,pobj,in
to,dep,refer-
which,pobj,to
refer-,relcl,directions
"


",dep,refer
#,punct,refer
#,punct,refer
20230325777_page_12,npadvmod,refer
"
",dep,US
US,appos,20230325777_page_12
2023/0325777,nummod,US
Al,dobj,refer
"

",dep,made
ence,nmod,1s
1s,dep,made
made,acl,Al
.,punct,refer
Terms,nsubj,describe
such,amod,as
as,prep,Terms
“,punct,front
front,pobj,as
’’,punct,front
",",punct,front
“,punct,back
back,conj,front
’’,punct,back
",",punct,back
“,punct,rear
rear,conj,back
’’,punct,rear
",",punct,rear
“,punct,tom
bot-,punct,tom
"
",dep,tom
tom,conj,rear
”,punct,tom
",",punct,tom
and,cc,tom
“,punct,side
side,conj,tom
’’,punct,side
",",punct,describe
describe,ROOT,describe
the,det,orientation
orientation,dobj,describe
of,prep,orientation
portions,pobj,of
of,prep,portions
the,det,component
"
",dep,component
component,pobj,of
within,prep,orientation
a,det,frame
consistent,amod,frame
but,cc,consistent
